
SetupTitle, MOSFET MEAS1
PrimitiveTest, I/V Sweep
DataValue, 4.3500000000000005, 4.35332E-05
DataValue, 4.4, 4.35558E-05
DataValue, 4.45, 4.35795E-05
DataValue, 4.5, 4.36027E-05
DataValue, 4.55, 4.36272E-05
DataValue, 4.6000000000000005, 4.36484E-05
DataValue, 4.65, 4.36711E-05
DataValue, 4.7, 4.36953E-05
DataValue, 4.75, 4.3719E-05
DataValue, 4.8, 4.37417E-05
DataValue, 4.8500000000000005, 4.37649E-05
DataValue, 4.9, 4.37869E-05
DataValue, 4.95, 4.38096E-05
DataValue, 5, 4.38314E-05
DataValue, 0, -3.06703E-08
DataValue, 0.05, 4.13007E-06
DataValue, 0.1, 8.24235E-06
DataValue, 0.15, 1.2181100000000001E-05
DataValue, 0.2, 1.60699E-05
DataValue, 0.25, 1.97892E-05
DataValue, 0.3, 2.3399700000000002E-05
DataValue, 0.35000000000000003, 2.69574E-05
DataValue, 0.4, 3.03613E-05
DataValue, 0.45, 3.37077E-05
DataValue, 0.5, 3.69051E-05
DataValue, 0.55, 4.00543E-05
DataValue, 0.6, 4.3059E-05
DataValue, 0.65, 4.59628E-05
DataValue, 0.70000000000000007, 4.8817100000000004E-05
DataValue, 0.75, 5.1533500000000004E-05
DataValue, 0.8, 5.41891E-05
DataValue, 0.85000000000000009, 5.67142E-05
DataValue, 0.9, 5.91804E-05
DataValue, 0.95000000000000007, 6.1520400000000008E-05
DataValue, 1, 6.37664E-05
DataValue, 1.05, 6.59492E-05
DataValue, 1.1, 6.80082E-05
DataValue, 1.1500000000000001, 7.00074E-05
DataValue, 1.2, 7.18839E-05
DataValue, 1.25, 7.36971E-05
DataValue, 1.3, 7.53937E-05
DataValue, 1.35, 7.6999500000000007E-05
DataValue, 1.4000000000000001, 7.85437E-05
DataValue, 1.4500000000000002, 7.9976000000000008E-05
DataValue, 1.5, 8.13398E-05
DataValue, 1.55, 8.25954E-05
DataValue, 1.6, 8.37705E-05
DataValue, 1.6500000000000001, 8.4877200000000008E-05
DataValue, 1.7000000000000002, 8.58862E-05
DataValue, 1.75, 8.68299E-05
DataValue, 1.8, 8.7686500000000008E-05
DataValue, 1.85, 8.84714E-05
DataValue, 1.9000000000000001, 8.91776E-05
DataValue, 1.9500000000000002, 8.9815200000000007E-05
DataValue, 2, 9.03919E-05
DataValue, 2.05, 9.08975E-05
DataValue, 2.1, 9.13536E-05
DataValue, 2.15, 9.17478E-05
DataValue, 2.2, 9.2099100000000007E-05
DataValue, 2.25, 9.24022E-05
DataValue, 2.3000000000000003, 9.26668E-05
DataValue, 2.35, 9.29013E-05
DataValue, 2.4, 9.31048E-05
DataValue, 2.45, 9.32877E-05
DataValue, 2.5, 9.34472E-05
DataValue, 2.5500000000000003, 9.3595700000000009E-05
DataValue, 2.6, 9.37271E-05
DataValue, 2.65, 9.38465E-05
DataValue, 2.7, 9.39582E-05
DataValue, 2.75, 9.40659E-05
DataValue, 2.8000000000000003, 9.41675E-05
DataValue, 2.85, 9.4260200000000009E-05
DataValue, 2.9, 9.4352600000000009E-05
DataValue, 2.95, 9.44403E-05
DataValue, 3, 9.45266E-05
DataValue, 3.0500000000000003, 9.46107E-05
DataValue, 3.1, 9.46935E-05
DataValue, 3.15, 9.4773200000000009E-05
DataValue, 3.2, 9.48506E-05
DataValue, 3.25, 9.49267E-05
DataValue, 3.3000000000000003, 9.50024E-05
DataValue, 3.35, 9.50753E-05
DataValue, 3.4, 9.5149600000000008E-05
DataValue, 3.45, 9.52193E-05
DataValue, 3.5, 9.52898E-05
DataValue, 3.5500000000000003, 9.53593E-05
DataValue, 3.6, 9.54266E-05
DataValue, 3.65, 9.5495400000000007E-05
DataValue, 3.7, 9.5560500000000008E-05
DataValue, 3.75, 9.562950000000001E-05
DataValue, 3.8000000000000003, 9.5693800000000009E-05
DataValue, 3.85, 9.57594E-05
DataValue, 3.9, 9.5823600000000009E-05
DataValue, 3.95, 9.58853E-05
DataValue, 4, 9.59506E-05
DataValue, 4.05, 9.60128E-05
DataValue, 4.1, 9.60755E-05
DataValue, 4.15, 9.61354E-05
DataValue, 4.2, 9.61972E-05
DataValue, 4.25, 9.62582E-05
DataValue, 4.3, 9.6317200000000007E-05
DataValue, 4.3500000000000005, 9.6376500000000008E-05
DataValue, 4.4, 9.64375E-05
DataValue, 4.45, 9.64962E-05
DataValue, 4.5, 9.65546E-05
DataValue, 4.55, 9.66124E-05
DataValue, 4.6000000000000005, 9.66688E-05
DataValue, 4.65, 9.67263E-05
DataValue, 4.7, 9.67829E-05
DataValue, 4.75, 9.68396E-05
DataValue, 4.8, 9.6895700000000008E-05
DataValue, 4.8500000000000005, 9.69503E-05
DataValue, 4.9, 9.70064E-05
DataValue, 4.95, 9.70612E-05
DataValue, 5, 9.71161E-05
DataValue, 0, -4.0269099999999994E-08
DataValue, 0.05, 5.3660500000000009E-06
DataValue, 0.1, 1.0742610000000002E-05
DataValue, 0.15, 1.59308E-05
DataValue, 0.2, 2.10882E-05
DataValue, 0.25, 2.60569E-05
DataValue, 0.3, 3.09191E-05
DataValue, 0.35000000000000003, 3.57496E-05
DataValue, 0.4, 4.04063E-05
DataValue, 0.45, 4.50234E-05
DataValue, 0.5, 4.94672E-05
DataValue, 0.55, 5.38788E-05
DataValue, 0.6, 5.81328E-05
DataValue, 0.65, 6.22817E-05
DataValue, 0.70000000000000007, 6.64011E-05
DataValue, 0.75, 7.03657E-05
DataValue, 0.8, 7.42926E-05
DataValue, 0.85000000000000009, 7.8075300000000008E-05
DataValue, 0.9, 8.18167E-05
DataValue, 0.95000000000000007, 8.5413E-05
DataValue, 1, 8.8925200000000007E-05
DataValue, 1.05, 9.23999E-05
DataValue, 1.1, 9.5724600000000008E-05
DataValue, 1.1500000000000001, 9.90169E-05
DataValue, 1.2, 0.00010217450000000001
DataValue, 1.25, 0.0001052869
DataValue, 1.3, 0.0001082616
DataValue, 1.35, 0.00011115450000000001
DataValue, 1.4000000000000001, 0.00011395200000000001
DataValue, 1.4500000000000002, 0.000116674
DataValue, 1.5, 0.00011934700000000001
DataValue, 1.55, 0.000121886
DataValue, 1.6, 0.00012434500000000002
DataValue, 1.6500000000000001, 0.000126754
DataValue, 1.7000000000000002, 0.00012905000000000002
DataValue, 1.75, 0.00013129300000000002
DataValue, 1.8, 0.000133413
DataValue, 1.85, 0.000135487
DataValue, 1.9000000000000001, 0.00013744200000000002
DataValue, 1.9500000000000002, 0.00013931500000000002
DataValue, 2, 0.000141132
DataValue, 2.05, 0.000142842
DataValue, 2.1, 0.00014449500000000002
DataValue, 2.15, 0.000146045
DataValue, 2.2, 0.00014753700000000002
DataValue, 2.25, 0.000148932
DataValue, 2.3000000000000003, 0.000150246
DataValue, 2.35, 0.000151502
DataValue, 2.4, 0.000152666
DataValue, 2.45, 0.000153768
DataValue, 2.5, 0.00015478600000000002
DataValue, 2.5500000000000003, 0.000155749
DataValue, 2.6, 0.00015662600000000002
DataValue, 2.65, 0.000157438
DataValue, 2.7, 0.00015819800000000002
DataValue, 2.75, 0.000158884
DataValue, 2.8000000000000003, 0.00015952500000000002
DataValue, 2.85, 0.000160098
DataValue, 2.9, 0.000160628
DataValue, 2.95, 0.00016110400000000002
DataValue, 3, 0.00016153400000000002
DataValue, 3.0500000000000003, 0.000161931
DataValue, 3.1, 0.000162282
DataValue, 3.15, 0.000162609
DataValue, 3.2, 0.000162898
DataValue, 3.25, 0.000163167
DataValue, 3.3000000000000003, 0.000163413
DataValue, 3.35, 0.00016364100000000001
DataValue, 3.4, 0.00016385800000000002
DataValue, 3.45, 0.00016405100000000002
DataValue, 3.5, 0.000164239
DataValue, 3.5500000000000003, 0.000164412
DataValue, 3.6, 0.00016458100000000002
DataValue, 3.65, 0.000164739
DataValue, 3.7, 0.000164894
DataValue, 3.75, 0.000165043
DataValue, 3.8000000000000003, 0.00016518400000000002
DataValue, 3.85, 0.00016532800000000001
DataValue, 3.9, 0.000165463
DataValue, 3.95, 0.00016560200000000002
DataValue, 4, 0.000165734
DataValue, 4.05, 0.000165865
DataValue, 4.1, 0.00016599
DataValue, 4.15, 0.00016611300000000001
DataValue, 4.2, 0.00016623700000000002
DataValue, 4.25, 0.000166359
DataValue, 4.3, 0.000166479
DataValue, 4.3500000000000005, 0.000166596
DataValue, 4.4, 0.000166712
DataValue, 4.45, 0.000166827
DataValue, 4.5, 0.00016694
DataValue, 4.55, 0.000167054
DataValue, 4.6000000000000005, 0.000167166
DataValue, 4.65, 0.000167274
DataValue, 4.7, 0.00016739
DataValue, 4.75, 0.000167497
DataValue, 4.8, 0.000167612
DataValue, 4.8500000000000005, 0.000167719
DataValue, 4.9, 0.00016782600000000002
DataValue, 4.95, 0.000167929
DataValue, 5, 0.00016803600000000002
DataValue, 0, -5.00869E-08
DataValue, 0.05, 6.542980000000001E-06
DataValue, 0.1, 1.31248E-05
DataValue, 0.15, 1.94937E-05
DataValue, 0.2, 2.5854E-05
DataValue, 0.25, 3.20047E-05
DataValue, 0.3, 3.80494E-05
DataValue, 0.35000000000000003, 4.40824E-05
DataValue, 0.4, 4.9923900000000005E-05
DataValue, 0.45, 5.57414E-05
DataValue, 0.5, 6.13736E-05
DataValue, 0.55, 6.6988E-05
DataValue, 0.6, 7.2425E-05
DataValue, 0.65, 7.77573E-05
DataValue, 0.70000000000000007, 8.307320000000001E-05
DataValue, 0.75, 8.82142E-05
DataValue, 0.8, 9.33306E-05
DataValue, 0.85000000000000009, 9.82826E-05
DataValue, 0.9, 0.0001032153
DataValue, 0.95000000000000007, 0.0001079889
DataValue, 1, 0.0001126764
DataValue, 1.05, 0.000117286
DataValue, 1.1, 0.000121793
DataValue, 1.1500000000000001, 0.000126288
DataValue, 1.2, 0.000130629
DataValue, 1.25, 0.000134954
DataValue, 1.3, 0.000139125
DataValue, 1.35, 0.000143218
DataValue, 1.4000000000000001, 0.00014728700000000002
DataValue, 1.4500000000000002, 0.000151206
DataValue, 1.5, 0.00015510600000000002
DataValue, 1.55, 0.000158848
DataValue, 1.6, 0.00016251700000000002
DataValue, 1.6500000000000001, 0.000166157
DataValue, 1.7000000000000002, 0.000169659
DataValue, 1.75, 0.00017314700000000001
DataValue, 1.8, 0.00017648900000000002
DataValue, 1.85, 0.00017979200000000002
DataValue, 1.9000000000000001, 0.000182974
DataValue, 1.9500000000000002, 0.00018607200000000002
DataValue, 2, 0.000189136
DataValue, 2.05, 0.000192071
DataValue, 2.1, 0.00019497200000000002
DataValue, 2.15, 0.000197753
DataValue, 2.2, 0.00020048600000000002
DataValue, 2.25, 0.000203095
DataValue, 2.3000000000000003, 0.00020564000000000002
DataValue, 2.35, 0.00020813100000000002
DataValue, 2.4, 0.00021050700000000002
DataValue, 2.45, 0.00021283800000000003
DataValue, 2.5, 0.00021506200000000002
DataValue, 2.5500000000000003, 0.00021724100000000002
DataValue, 2.6, 0.000219303
DataValue, 2.65, 0.00022129200000000002
DataValue, 2.7, 0.000223233
DataValue, 2.75, 0.000225073
DataValue, 2.8000000000000003, 0.00022685900000000002
DataValue, 2.85, 0.000228545
DataValue, 2.9, 0.000230179
DataValue, 2.95, 0.000231718
DataValue, 3, 0.00023318200000000002
DataValue, 3.0500000000000003, 0.000234598
DataValue, 3.1, 0.00023592300000000003
DataValue, 3.15, 0.00023718800000000002
DataValue, 3.2, 0.000238373
DataValue, 3.25, 0.00023950700000000002
DataValue, 3.3000000000000003, 0.00024056000000000001
DataValue, 3.35, 0.00024154700000000002
DataValue, 3.4, 0.000242486
DataValue, 3.45, 0.000243352
DataValue, 3.5, 0.000244175
DataValue, 3.5500000000000003, 0.000244932
DataValue, 3.6, 0.00024563600000000003
DataValue, 3.65, 0.000246289
DataValue, 3.7, 0.000246895
DataValue, 3.75, 0.00024746400000000003
DataValue, 3.8000000000000003, 0.00024798
DataValue, 3.85, 0.00024847000000000004
DataValue, 3.9, 0.000248913
DataValue, 3.95, 0.000249328
DataValue, 4, 0.00024971300000000004
DataValue, 4.05, 0.000250068
DataValue, 4.1, 0.00025041
DataValue, 4.15, 0.000250723
DataValue, 4.2, 0.00025102100000000003
DataValue, 4.25, 0.000251304
DataValue, 4.3, 0.000251571
DataValue, 4.3500000000000005, 0.000251832
DataValue, 4.4, 0.000252074
DataValue, 4.45, 0.00025231200000000003
DataValue, 4.5, 0.00025254300000000004
DataValue, 4.55, 0.00025277000000000003
DataValue, 4.6000000000000005, 0.000252985
DataValue, 4.65, 0.000253191
DataValue, 4.7, 0.000253398
DataValue, 4.75, 0.000253597
DataValue, 4.8, 0.00025379900000000003
DataValue, 4.8500000000000005, 0.000253988
DataValue, 4.9, 0.000254184
DataValue, 4.95, 0.00025436800000000004
DataValue, 5, 0.00025455700000000004
